LNR,RESPONSE
10566,0.6489607926050138
10579,0.04478933467203217
929,0.6564854273083849
935,0.6755914113319361
1261,0.0393411805594352
951,0.06451987946546958
952,0.5310020755631171
955,0.02627573019660885
1295,0.671016502848482
966,0.6755914113319361
974,0.7640211103277222
1305,0.6863385062478905
995,0.6564854273083849
998,0.6225347176156067
1403,0.7520802425172369
1001,0.04478933467203217
1009,0.6564854273083849
1338,0.06451987946546958
1029,0.5310020755631171
1053,0.586061985638561
1062,0.027524685388286223
1067,0.6489607926050138
1071,0.6564854273083849
9957,0.0568144601030593
9960,0.036125105647099295
9671,0.5310020755631171
9680,0.586061985638561
9982,0.04187728469531249
9700,0.0393411805594352
9712,0.5310020755631171
10023,0.04478933467203217
10042,0.5290628055303335
10043,0.6734570061651992
10048,0.04478933467203217
10049,0.6564854273083849
10054,0.04478933467203217
10057,0.5119917029219895
10388,0.6225347176156067
10396,0.04339034639180157
10700,0.6734570061651992
10716,0.5310020755631171
10418,0.6537822507927313
10730,0.06451987946546958
10733,0.6734570061651992
10429,0.027524685388286223
10844,0.6489607926050138
10856,0.762951906128554
10448,0.737602844725193
10451,0.04478933467203217
10458,0.036125105647099295
10743,0.6362315478114262
10753,0.7081045687679646
10756,0.6489607926050138
10465,0.036125105647099295
10488,0.038891483755746775
10490,0.5575011636040462
10495,0.5310020755631171
10510,0.6564854273083849
10818,0.05224766161939558
10531,0.6564854273083849
10823,0.06451987946546958
10544,0.6734570061651992
10553,0.7520802425172369
31437,0.04123695668149
31442,0.569118857353497
31451,0.6564854273083849
31453,0.6564854273083849
31143,0.6564854273083849
31146,0.6734570061651992
31149,0.5310020755631171
31460,0.10079897809709344
31466,0.737602844725193
31472,0.5310020755631171
31788,0.737602844725193
32113,0.5310020755631171
31807,0.0384621881856177
32122,0.04478933467203217
32127,0.586061985638561
31820,0.6734570061651992
31832,0.5310020755631171
32267,0.0384621881856177
31860,0.737602844725193
31873,0.5851120509880292
32168,0.5523754879231647
32177,0.5310020755631171
31882,0.5310020755631171
31896,0.04478933467203217
31910,0.6564854273083849
32211,0.06451987946546958
32232,0.04478933467203217
31943,0.5310020755631171
31950,0.737602844725193
32243,0.6229897667378026
31966,0.026242045770846902
31976,0.6489607926050138
31666,0.6489607926050138
31674,0.06254496313922983
31989,0.04478933467203217
31990,0.6537822507927313
31991,0.055567647764456746
31997,0.04478933467203217
31692,0.5310020755631171
31719,0.6734570061651992
31723,0.737602844725193
32039,0.06451987946546958
32042,0.7568957878012831
31739,0.5310020755631171
32061,0.586061985638561
32062,0.5855644897695975
44333,0.036125105647099295
44656,0.04987202379091767
44658,0.5310020755631171
44976,0.7520802425172369
44990,0.5310020755631171
45312,0.6734570061651992
45644,0.5570550612692321
41146,0.5310020755631171
41459,0.036125105647099295
41462,0.5575011636040462
41787,0.5554753911645564
42422,0.7081045687679646
42743,0.6564854273083849
43076,0.6564854273083849
44350,0.038194660539650066
44353,0.0393411805594352
44356,0.7413661073359474
25163,0.5310020755631171
25490,0.569118857353497
25811,0.5310020755631171
25501,0.5310020755631171
25502,0.0393411805594352
25505,0.6489607926050138
25835,0.6564854273083849
25966,0.04765922662994546
25973,0.6564854273083849
25570,0.052728929960032415
25862,0.04478933467203217
25871,0.586061985638561
25877,0.039968053571302856
34738,0.7311273352948792
34445,0.5523754879231647
34447,0.06451987946546958
34754,0.5310020755631171
34764,0.737602844725193
34772,0.6489607926050138
34775,0.6734570061651992
34484,0.6734570061651992
34180,0.06451987946546958
34199,0.5310020755631171
34527,0.5310020755631171
34226,0.6564854273083849
34555,0.6734570061651992
34243,0.649513653885174
34252,0.6564854273083849
34267,0.6734570061651992
34276,0.04478933467203217
34584,0.06754366112434672
34283,0.5310020755631171
34290,0.6564854273083849
34291,0.05224766161939558
34295,0.737602844725193
34599,0.05973062744359476
34603,0.6564854273083849
35267,0.5310020755631171
35270,0.7181360553694011
35279,0.024862012049441037
35300,0.060602702917462975
34981,0.06451987946546958
35338,0.0568144601030593
35425,0.06451987946546958
35426,0.5310020755631171
35432,0.6564854273083849
35022,0.04478933467203217
35347,0.569118857353497
35062,0.03641620745130891
35072,0.6564854273083849
35104,0.036125105647099295
35106,0.5310020755631171
35114,0.0344558897466212
35131,0.6683699101077172
21744,0.6683699101077172
21754,0.06451987946546958
21784,0.6755914113319361
22088,0.586061985638561
22095,0.04139984778041702
21806,0.0393411805594352
21811,0.036125105647099295
22099,0.036125105647099295
22104,0.6564854273083849
21819,0.5310020755631171
21822,0.6537822507927313
21834,0.06040613989913311
21858,0.586061985638561
21862,0.6734570061651992
21875,0.6489607926050138
22163,0.586061985638561
21909,0.04232397133407289
21910,0.7520802425172369
21913,0.04478933467203217
21650,0.04478933467203217
21966,0.6377093862478359
21977,0.5310020755631171
21662,0.6564854273083849
21665,0.6225347176156067
21668,0.6863385062478905
21683,0.0384621881856177
21697,0.6564854273083849
22665,0.6564854273083849
31548,0.04478933467203217
31553,0.06451987946546958
31555,0.6564854273083849
31232,0.6511641293335141
31647,0.04478933467203217
31243,0.0393411805594352
31266,0.6363729049662438
31274,0.586061985638561
31590,0.569118857353497
31294,0.4833390870220282
31296,0.569118857353497
31600,0.7181360553694011
31314,0.04478933467203217
31358,0.6564854273083849
31369,0.7507488626790199
31376,0.586061985638561
31070,0.7976876420473402
31382,0.0384621881856177
31385,0.7520802425172369
31393,0.6564854273083849
31086,0.5855644897695975
31114,0.6564854273083849
12861,0.04187728469531249
13182,0.5310020755631171
13185,0.04478933467203217
13190,0.04478933467203217
13194,0.6734570061651992
13536,0.5310020755631171
13542,0.7213788214076746
13559,0.04478933467203217
13600,0.04339034639180157
13608,0.6564854273083849
13922,0.6564854273083849
13934,0.5310020755631171
13634,0.5855644897695975
13948,0.039968053571302856
13961,0.02938745398213737
13973,0.036125105647099295
13976,0.0384621881856177
13987,0.04478933467203217
13989,0.04478933467203217
13993,0.06451987946546958
13685,0.024862012049441037
13397,0.6332104601687378
13714,0.04478933467203217
13408,0.737602844725193
13416,0.586061985638561
13734,0.5310020755631171
13429,0.5310020755631171
13743,0.6564854273083849
13745,0.6564854273083849
13440,0.737602844725193
13455,0.04478933467203217
13461,0.5310020755631171
13469,0.6564854273083849
13780,0.6564854273083849
13483,0.04478933467203217
13486,0.04478933467203217
13805,0.04478933467203217
13503,0.6225347176156067
13821,0.04478933467203217
14154,0.6683699101077172
14463,0.038105576002826304
14464,0.6564854273083849
14467,0.6564854273083849
14484,0.7081045687679646
14494,0.5310020755631171
14182,0.06103787497275889
14513,0.586061985638561
14517,0.5310020755631171
14200,0.0393411805594352
14230,0.5310020755631171
14533,0.746982804917991
14536,0.6229897667378026
14245,0.6755914113319361
14246,0.04478933467203217
14260,0.04478933467203217
14263,0.04478933467203217
14571,0.5310020755631171
14574,0.026079005877491016
14278,0.45335647414484026
14279,0.6564854273083849
14585,0.6755914113319361
14589,0.671016502848482
14590,0.04139984778041702
3494,0.5310020755631171
3497,0.027524685388286223
3824,0.6012734849504828
3839,0.5310020755631171
3513,0.6734570061651992
3937,0.6564854273083849
3532,0.029445995112356044
3533,0.038891483755746775
3537,0.6734570061651992
3848,0.5310020755631171
3543,0.6564854273083849
3549,0.04187728469531249
3553,0.6564854273083849
3871,0.024862012049441037
3880,0.05973062744359476
3568,0.586061985638561
3573,0.04139984778041702
3898,0.029445995112356044
3585,0.03265838819574613
3591,0.5310020755631171
3313,0.036125105647099295
3628,0.5310020755631171
3356,0.04478933467203217
3666,0.04478933467203217
3390,0.04504334338358855
3704,0.586061985638561
3719,0.04478933467203217
3406,0.5310020755631171
3722,0.024660143906980302
3438,0.036125105647099295
3743,0.5575011636040462
3751,0.6564854273083849
4386,0.0384621881856177
4081,0.7520802425172369
4084,0.06451987946546958
4086,0.6511641293335141
4407,0.5310020755631171
4420,0.5310020755631171
4106,0.737602844725193
4108,0.039968053571302856
4113,0.5523754879231647
4114,0.7311273352948792
4429,0.04478933467203217
4433,0.14154664384191457
4124,0.6564854273083849
4145,0.04139984778041702
4465,0.5310020755631171
4218,0.04478933467203217
4504,0.6564854273083849
4520,0.5310020755631171
4523,0.6734570061651992
4249,0.06451987946546958
3946,0.04478933467203217
3950,0.6564854273083849
4293,0.6564854273083849
5752,0.5310020755631171
5470,0.036125105647099295
5775,0.7520802425172369
5777,0.6564854273083849
5492,0.6755914113319361
5494,0.7081045687679646
5495,0.04478933467203217
5788,0.04478933467203217
5793,0.5310020755631171
14054,0.04478933467203217
14057,0.5310020755631171
14398,0.04478933467203217
14416,0.6564854273083849
14098,0.6564854273083849
14100,0.5310020755631171
14103,0.762951906128554
14106,0.6601880565685017
14421,0.5310020755631171
14426,0.6734570061651992
14430,0.5310020755631171
14128,0.6225347176156067
14130,0.7081045687679646
15110,0.586061985638561
14789,0.5310020755631171
14793,0.04478933467203217
15120,0.6564854273083849
15128,0.02627573019660885
15138,0.02627573019660885
14849,0.6755914113319361
14853,0.04478933467203217
14859,0.0393411805594352
15199,0.038891483755746775
14903,0.671016502848482
14929,0.04478933467203217
14935,0.0393411805594352
15253,0.6564854273083849
14937,0.6863385062478905
14949,0.5822933648223854
14951,0.6734570061651992
14676,0.5310020755631171
15000,0.036125105647099295
15014,0.6564854273083849
14712,0.038891483755746775
15022,0.6225347176156067
15037,0.5310020755631171
15041,0.036125105647099295
14753,0.04987202379091767
15062,0.038105576002826304
15072,0.586061985638561
14772,0.04478933467203217
14775,0.04478933467203217
15736,0.05617671143492417
15421,0.04478933467203217
15424,0.0393411805594352
15437,0.5310020755631171
15752,0.036125105647099295
15755,0.5310020755631171
2158,0.6734570061651992
2160,0.6734570061651992
2161,0.6564854273083849
2490,0.5310020755631171
2493,0.633986908318604
2497,0.036125105647099295
3120,0.5290628055303335
3123,0.6734570061651992
2830,0.5310020755631171
3145,0.038105576002826304
2871,0.4833390870220282
3282,0.7504103614814688
3288,0.6564854273083849
2883,0.0344558897466212
3187,0.5310020755631171
2904,0.04478933467203217
2909,0.6489607926050138
3205,0.5310020755631171
3234,0.036125105647099295
3244,0.026242045770846902
3245,0.04478933467203217
3248,0.6755914113319361
2960,0.5310020755631171
2964,0.029445995112356044
3260,0.036125105647099295
3275,0.04478933467203217
3279,0.6791481972408907
2984,0.6564854273083849
2987,0.671016502848482
2992,0.036125105647099295
2708,0.0393411805594352
2718,0.6564854273083849
3022,0.04478933467203217
3036,0.6734570061651992
2720,0.633986908318604
2735,0.6489607926050138
3053,0.6863385062478905
3060,0.5310020755631171
3071,0.6734570061651992
3760,0.024660143906980302
12309,0.04478933467203217
12322,0.04478933467203217
12352,0.6734570061651992
12692,0.6734570061651992
12382,0.5310020755631171
12703,0.671016502848482
12710,0.034135104319118245
12727,0.024660143906980302
12428,0.6489607926050138
12444,0.586061985638561
12447,0.6225347176156067
12451,0.671016502848482
77557,0.6564854273083849
78505,0.5310020755631171
78821,0.6564854273083849
79784,0.04478933467203217
80100,0.034199023388133035
80423,0.6734570061651992
80437,0.7640211103277222
80750,0.6734570061651992
81060,0.06451987946546958
81068,0.6012734849504828
81075,0.6755914113319361
81381,0.5310020755631171
76604,0.04478933467203217
77252,0.04478933467203217
77562,0.6489607926050138
78212,0.6381567747527502
78214,0.0393411805594352
78518,0.6564854273083849
78520,0.6863385062478905
78521,0.671016502848482
78857,0.6734570061651992
79163,0.036125105647099295
79803,0.039968053571302856
80123,0.04478933467203217
80136,0.6734570061651992
80138,0.6225347176156067
80450,0.8186592229090545
80454,0.0393411805594352
80455,0.6564854273083849
80457,0.6734570061651992
81401,0.624808026206681
2266,0.6564854273083849
2595,0.5310020755631171
2289,0.0568144601030593
2609,0.04478933467203217
2611,0.5310020755631171
2613,0.7311273352948792
2616,0.6564854273083849
2628,0.06451987946546958
2654,0.737602844725193
2346,0.6564854273083849
2356,0.6564854273083849
2057,0.5310020755631171
2364,0.6734570061651992
2372,0.569118857353497
2083,0.5310020755631171
2115,0.737602844725193
2116,0.5523754879231647
2117,0.04478933467203217
2442,0.6489607926050138
2454,0.6863385062478905
2147,0.036125105647099295
71153,0.6734570061651992
66365,0.6734570061651992
66998,0.5570550612692321
67003,0.7520802425172369
67007,0.04478933467203217
67012,0.7520802425172369
67317,0.04187728469531249
57463,0.04478933467203217
58098,0.036125105647099295
58105,0.6863385062478905
58414,0.038105576002826304
58420,0.04478933467203217
58746,0.5310020755631171
59061,0.5310020755631171
59068,0.6564854273083849
59375,0.5310020755631171
59376,0.633986908318604
59387,0.633986908318604
59700,0.5310020755631171
60026,0.04339034639180157
60028,0.027524685388286223
60348,0.04478933467203217
60655,0.6564854273083849
60657,0.5310020755631171
60973,0.6225347176156067
56201,0.6564854273083849
56525,0.04339034639180157
56837,0.6537822507927313
56843,0.0393411805594352
56845,0.06451987946546958
57164,0.5310020755631171
57805,0.026242045770846902
57806,0.6564854273083849
57808,0.03641620745130891
58111,0.6734570061651992
58436,0.036125105647099295
58447,0.0525650353241723
58751,0.6734570061651992
59073,0.6683699101077172
59396,0.5573800920810701
59405,0.5310020755631171
59716,0.5310020755631171
60037,0.6489607926050138
60045,0.5310020755631171
60357,0.586061985638561
60363,0.0393411805594352
60672,0.05973062744359476
60684,0.5310020755631171
60687,0.06040613989913311
61006,0.04478933467203217
56220,0.7520802425172369
56222,0.6755914113319361
56539,0.05224766161939558
56540,0.6734570061651992
56548,0.6564854273083849
57497,0.6489607926050138
57509,0.5310020755631171
57821,0.586061985638561
58135,0.036125105647099295
58458,0.5310020755631171
58790,0.633986908318604
59424,0.04478933467203217
59425,0.737602844725193
65474,0.027524685388286223
65484,0.6564854273083849
65797,0.6489607926050138
65810,0.6489607926050138
65812,0.036125105647099295
70503,0.5310020755631171
70505,0.6564854273083849
70825,0.024862012049441037
70831,0.6564854273083849
70832,0.0568144601030593
32454,0.6564854273083849
32781,0.036125105647099295
32789,0.036125105647099295
32812,0.09555906547966099
32506,0.04139984778041702
32512,0.0568144601030593
32844,0.5855644897695975
32845,0.027524685388286223
32852,0.6564854273083849
32875,0.671016502848482
32897,0.5310020755631171
32585,0.03585625750946111
32279,0.737602844725193
32600,0.6564854273083849
32610,0.04478933467203217
32615,0.5310020755631171
32635,0.6564854273083849
32638,0.6012734849504828
32340,0.039968053571302856
32345,0.0393411805594352
32664,0.586061985638561
32674,0.04339034639180157
32393,0.6647968719429139
32702,0.6225347176156067
32411,0.036125105647099295
33048,0.5310020755631171
33094,0.0393411805594352
33402,0.0384621881856177
33413,0.04478933467203217
